review_time,review_overall,review_aroma,review_appearance,review_profilename,beer_style,review_palate,review_taste,beer_name,beer_abv,beer_beerid
1110164466,4.5,4,4.5,Winter,Russian Imperial Stout,4.5,4.5,Founders Imperial Stout,10.5,21822
1251424581,4.5,4,4,erz316,Belgian Strong Pale Ale,4,4,Quatre-Centième Brassin Commémoratif,7.5,43169
1227398411,3.5,4,4,fordest,American Double / Imperial Stout,3.5,3,Sweetwater Happy Ending Imperial Stout,9,19488
1187153270,4.5,4,5,Dertbert,American Porter,4,4,New World Porter,6.7,5722
1251909580,4,4,4,Gosox8787,Chile Beer,3.5,4.5,Chipotle Ale,5.5,354
1308100155,4.5,3,4,StoneTSR,Saison / Farmhouse Ale,4.5,5,Saison & Garfunkel,8.5,68619
1288910169,2.5,3,3.5,tbern007,Bock,3,3,Samuel Adams Chocolate Bock,5.8,14309
1066175015,4,4,3,tavernjef,Hefeweizen,3.5,4,Solstice,5.75,3980
1312377294,4,4,4,ADZA,American IPA,3.5,4,Koppi Coffee IPA,6.9,65674
1212174117,4,3.5,4,rhoadsrage,Irish Dry Stout,3.5,3.5,Irish Style Stout,5.73,3052
1265341210,4,4.5,4,yemenmocha,American IPA,4,4.5,Thomas Hooker Hop Meadow IPA,6.5,20389
1123901325,3.5,4,4,WesWes,Oatmeal Stout,3.5,3.5,Brown's Oatmeal Stout,5.25,23462
1267031930,3,3.5,3.5,womencantsail,Lambic - Fruit,3.5,3,Pêche Lambic,,51158
1194998328,4.5,4,4.5,morimech,Belgian Pale Ale,4,4.5,Flat Earth Belgian-Style Pale Ale,5.2,35339
1231322466,4,4,4,cokes,Winter Warmer,3.5,4,Nutcracker Ale,5.9,3322
1221090858,4,4,4.5,Pauly2X,Märzen / Oktoberfest,4.5,4,Oktoberfest,5.5,1568
1289015175,3,4,4.5,paulozanello,American Double / Imperial Stout,4,4,Chocolate Oak Aged Yeti,9.5,50176
1296260379,3,4,4,adamette,American Strong Ale,4,4.5,Bell's Batch 10000,9.2,63989
1283731561,3.5,3,3,smerlis,Berliner Weissbier,3,3.5,Bell's Oarsman,4,49092
1078710974,3.5,2.5,4,Mar-77,American Porter,4,3,Wasatch Polygamy Porter,4,1683
1287147803,3.5,4.5,4,Tilley4,American Strong Ale,3.5,4,Bell's 25th Anniversary Ale,8.5,60506
1243642553,4.5,4.5,4.5,jamie2dope,American Double / Imperial IPA,4.5,4.5,Unfiltered Double Simcoe IPA,9,49891
1222407037,4.5,4,4,MisterClean,American IPA,4.5,4.5,Racer 5 India Pale Ale,7,2751
1309060643,4,4,3.5,chodinheaven,Hefeweizen,4,4,Brewer's Alley Hefe-Weizen,4.6,5232
1134762629,4,4,4.5,aforbes10,Scottish Ale,4,4.5,Belhaven Scottish Ale,5.2,1163
1298347648,2,3,4,RoyalT,Euro Pale Lager,3.5,1.5,Baltika #5 Gold,5.3,4699
1319762471,3.5,3.5,4.5,kbuzz,American IPA,3,3.5,Furious,6.2,28203
1103676832,4.5,4,4,GClarkage,Bock,4.5,4.5,Samuel Adams Chocolate Bock,5.8,14309
1250975458,4,4,3.5,RomaniIteDomum,American Brown Ale,4,4.5,Maduro Oatmeal Brown Ale,5.5,47731
1229829884,4,3.5,4,zeff80,Bock,4,4,Snowstorm 2008,6,45565
1321507997,4.5,4.5,4.5,AgentZero,American Wild Ale,4.5,4.5,Veritas 007,8,55974
1151283691,3.5,4.5,4,akorsak,American Barleywine,4,4,Big Fish Barleywine,10,14935
1228687471,2,2.5,2.5,genaro,American Adjunct Lager,1.5,2,Sakara Gold,4,16122
1198114261,3.5,4,3.5,ColForbinBC,Russian Imperial Stout,4,4,Old Heathen Imperial Stout,8,1128
1272675029,4,3.5,4,grub,Scottish Ale,3.5,3,Beltaine Scottish Ale,4.7,31039
1108791040,4.5,4,4,ColoradoBobs,Belgian Dark Ale,4.5,4,1554 Enlightened Black Ale,5.6,1914
1302800092,4.5,4,4.5,sholland119,American Stout,4,4.5,Chocolate Stout,6,1118
1311554561,4,4,4,ArrogantB,American IPA,4,4,Evolutionary IPA,6.2,54979
1315366720,4.5,4,4,lstokes,American Double / Imperial IPA,4,4.5,2XIPA,8.2,57908
1259804736,3.5,2.5,3.5,cpetrone84,American Amber / Red Ale,4,3,Dark Horse Amber Ale,5.5,5387
1294523938,3,3,3.5,mendonjoebeer,Bock,3.5,3,Samuel Adams Winter Lager,5.5,101
1138410366,4,4,4.5,oberon,Belgian Strong Pale Ale,4,4,K-O Blond Beer,10,19401
1289011502,3.5,3.5,4,RickS95,American Stout,3.5,3.5,Bourbon Barrel Stout (Clay Street Series),8.6,58053
1191997889,3,3.5,4,HardTarget,American Adjunct Lager,1,2.5,Landshark Lager,4.7,34804
1180155391,4,3,4,BeerZack,Vienna Lager,3.5,3.5,Shiner 98 Bavarian Style Amber,,36866
1188012333,4.5,4.5,4.5,brewcrew76,American Double / Imperial Stout,3.5,4.5,Bell's Java Stout,7.5,2010
1105862358,4,3.5,4,BDTyre,English Pale Ale,3.5,3.5,Samuel Smith's Old Brewery Pale Ale,5,575
1306544580,4,4.5,4,arizcards,Russian Imperial Stout,3.5,4,Black Gold Imperial Stout - Bourbon Barrel Aged (Brewmaster Reserve),11.4,47673
1284790135,5,4,4,lacqueredmouse,American IPA,3.5,4,Drikkeriget GIPA,6.6,56069
1325530864,4,4,4,Tucquan,American Pale Ale (APA),4,4.5,Peeper Ale,5.5,51512
1258840991,3.5,4,3.5,drseamus,Pumpkin Ale,3.5,3.5,Brown's Pumpkin Ale,6.8,20301
1209610348,4.5,4,4,BDIMike,Altbier,4,4,Double Bag,7.2,273
1186328681,3,2.5,3,YonderWanderer,Oatmeal Stout,2.5,3,Buck Eye Oatmeal Stout,5,554
1106982513,4,4,4,sweetwaterman,Quadrupel (Quad),4,4.5,Three Philosophers Belgian Style Blend (Quadrupel),9.8,3457
1298688067,3.5,3,3.5,BigRedN,American Amber / Red Ale,4,3.5,Amber Ale,5.1,58605
1269569806,4,4.5,4,gford217,American Double / Imperial Stout,3.5,4,Olde Rabbit's Foot Bourbon Barrel-Aged Imperial Stout (2009),10.13,54730
1156729749,5,4,4,horshack7,Saison / Farmhouse Ale,4.5,4,Harpoon Saison,4.6,25111
1084813189,3.5,4,3.5,Phyl21ca,Fruit / Vegetable Beer,3.5,3.5,Snoreau,7,14803
1302320181,3.5,3.5,3.5,spree92,Dubbel,3.5,3,St. Sebastiaan Dark,6.9,713
1206812245,4,4,3.5,ckeegan04,American Pale Ale (APA),4,4,Pale Ale,5.8,25656
1225233537,3.5,2.5,2,kbeals,Bock,2.5,2,Shiner Bock,4.4,1352
1154570261,4,3,4,kimcgolf,Belgian Strong Dark Ale,3,4.5,Chimay Grande Réserve (Blue),9,2512
1280800197,4.5,4,3,boomer31,American IPA,4,4,Ranger,6.5,55081
1225157548,4,4,4,dirtylou,American IPA,5,4.5,Titan IPA,7.1,11922
1161462300,4,3.5,4,GratefulBeerGuy,American Double / Imperial IPA,4,4,Stoudt's Double IPA (India Pale Ale),10,20470
1187663842,4.5,4,4.5,rajendra82,Belgian Strong Pale Ale,4.5,4.5,Malheur 10°,10,6118
1296092210,4.5,4,4,THECPJ,Oatmeal Stout,4,4.5,Shakespeare Oatmeal Stout,6.1,56973
1152651405,3.5,2.5,4,dreadnatty08,Euro Dark Lager,3,3,Fischer Tradition Amber,6,710
1160797304,4,3.5,3.5,russpowell,English Brown Ale,2.5,3.5,Green Flash Nut Brown Ale,,12245
1286411944,3.5,5,5,warriorsoul,American Double / Imperial IPA,4,4.5,Hopzilla,8.7,49300
1224960712,4.5,4.5,4,mnj21655,Baltic Porter,4,4.5,Sinebrychoff Porter,7.2,2758
1231894452,4.5,4,4.5,redmagik99,Belgian Strong Pale Ale,4,4,Malheur 10°,10,6118
1136191683,4,3,3,Phatz,American Malt Liquor,3,4,Haffenreffer Private Stock,6.9,669
1299040438,4,4,5,foogerd,American Porter,4,4,Smoke From The Oak (Apple Brandy Imperial Version),12,64553
1304647563,4,3.5,4,philbe311,American IPA,3.5,4,Tallgrass IPA,6.3,46146
1258174644,3.5,3.5,4,Cyberkedi,Märzen / Oktoberfest,4,3.5,Dogtoberfest,5.3,19651
1304643604,4,3,4.5,bigrzman,Winter Warmer,4,4,Samuel Smith's Winter Welcome Ale,6,577
1220200235,5,4,4.5,madtappers,American Strong Ale,3,4,Double Dead Guy Ale,9,41043
1265683081,4.5,4,4,Gehrig,Bière de Garde,4.5,4,Domaine DuPage French Style Country Ale,5.9,2961
1225509557,4,4,3.5,Jayli,Irish Dry Stout,3.5,4,Stout,5,28952
1323024289,4,4,4,siradmiralnelson,Belgian Pale Ale,4,4,Westmalle Trappist Extra,4.8,16658
1295664465,4,4,4,joemcgrath27,American Brown Ale,4,3.5,Bow Valley Brown Ale,,18617
1305857930,4,4,3.5,biboergosum,Czech Pilsener,3.5,4,Samuel Adams Noble Pils,4.9,54904
1325046818,4,4,3.5,KDawg,Doppelbock,4,3.5,Aecht Schlenkerla Eiche,8,54731
1201056860,2.5,3,3,nsmartell,American Strong Ale,3.5,2.5,Anniversary Ale,9,40687
1241179276,4,3.5,3.5,Kegatron,Berliner Weissbier,4,3.5,Bell's Oarsman,4,49092
1158696213,2.5,2,4,clickpush,American Amber / Red Ale,4,2,Fat Tire Amber Ale,5.2,607
1118272180,3,4.5,4.5,GClarkage,English India Pale Ale (IPA),3.5,3,Certified Organic I.P.A.,7.2,45978
1306864644,3.5,3.5,4,thierrynantes,Extra Special / Strong Bitter (ESB),3.5,3.5,Batemans XXXB,4.8,2572
1300479135,3,2,2,obrike,Euro Pale Lager,3,2.5,Heineken Lager Beer,5,246
1224546453,3,4,4,auxiliary,Maibock / Helles Bock,3,2.5,Einbecker Mai-Ur-Bock,6.5,202
1178162496,4,3.5,2.5,maddogruss,Czech Pilsener,3.5,3.5,Pilsner Urquell,4.4,429
1280635382,4.5,4.5,4,BobZ,Tripel,4.5,5,Chimay Tripel (White),8,1346
1319055652,4,4,4,AgentZero,American Pale Lager,4,4.5,Bell's Quinannan Falls Lager,6.4,58981
1243818680,4.5,4,4.5,snaotheus,American Barleywine,4,4.5,Backburner (Imperial Barley Wine Style Ale),9.6,36185
1296269153,4.5,4.5,4.5,FreshHawk,Saison / Farmhouse Ale,4.5,4,Avec Les Bons Voeux,9.5,1716
1223005202,4,4.5,4,hero27,American IPA,3.5,4,Sea Hag IPA,6.2,28565
1148156839,4,3.5,4,LuxBuddy,Dunkelweizen,3.5,4,Schöfferhofer Dunkles Hefeweizen,5,7400
1057487154,4.5,3,3,lefty,American Pale Ale (APA),4,3.5,Ballantine XXX Ale,4.85,876
1307243310,4.5,4.5,4.5,drpimento,American Black Ale,4.5,4.5,Juniper Black Ale (JBA) - Beer Camp #16,8,55397
1192552517,3.5,3.5,4,walshclimb,American Double / Imperial IPA,3.5,4,Stone Ruination IPA,7.7,4083
1228643119,4,4,4,RblWthACoz,Saison / Farmhouse Ale,4,4,Brians Saison,6.7,46422
1250601918,4.5,5,4,thepeter,Hefeweizen,4,4,Weihenstephaner Hefeweissbier,5.4,731
1036443769,4,3.5,4,Todd,Bock,4,4.5,Samuel Adams Winter Lager,5.5,101
1198885423,3.5,3.5,4,flexabull,English Brown Ale,3,3.5,Nimbus Nut Brown Ale,5,7279
1320445813,4.5,4,4.5,mikedrinksbeer2,American IPA,4.5,4.5,10,6.9,58493
1260002138,3.5,3.5,4,Flightoficarus,Winter Warmer,3.5,3,Mistletoe Bliss,7.8,40096
1310220829,4,4.5,3.5,drseamus,Old Ale,4,4.5,Terrapin The Iron Tankard,9.4,57408
1202349988,4,3,3.5,scoobybrew,English Brown Ale,4,4,Turbodog,5.6,6
1262827743,3.5,5,4.5,Popkas,Fruit / Vegetable Beer,4,4.5,Wisconsin Belgian Red,4,1577
1025233669,3.5,3,3.5,goindownsouth,American Pale Lager,3.5,3.5,Saranac Lager,4.7,320
1310226454,3.5,3.5,4,AgentZero,American Porter,4,3.5,Smoke From The Oak (Rum Barrel Imperial Version),12,64552
1269564839,4.5,3.5,4.5,dukedevil0,American Porter,4,4.5,Red Eye Coffee Porter,9.2,47747
1237061989,4.5,4,4,tmoneyba,Russian Imperial Stout,4.5,4,B.O.R.I.S. The Crusher Oatmeal-Imperial Stout,9.4,33644
1201318313,4.5,4,4.5,rhoadsrage,American Barleywine,4,4.5,Backburner (Imperial Barley Wine Style Ale),9.6,36185
1255154499,4,4.5,4,torchednoodle,Belgian Pale Ale,4,4,R&D Golden Ale,7,51187
1300631921,3,3,3.5,goblue3509,American Blonde Ale,2.5,3,Blues' Golden Ale,5.9,60135
1316925187,4,4,4,Durge,Schwarzbier,4,4,Samuel Adams Black Lager,4.9,21300
1145856035,3.5,3.5,4,Golden2wenty1,Milk / Sweet Stout,4.5,3.5,Milk Stout,,7801
1067872144,4,4,4,francisweizen,Winter Warmer,4,4,Harveys Christmas Ale,8.1,2307
1257829192,3.5,3.5,3.5,ShrLSU,American IPA,3,3.5,Hop Hearty Ale,6.1,1956
1223355189,4,4.5,4,Roeters,American Barleywine,4.5,4.5,XS Old Crustacean,11.5,2965
1302830949,4,4,3.5,Thorpe429,Belgian Strong Dark Ale,4,4,Abbaye Des Rocs Grand Cru Belgian Special Brown,9.5,26277
1203820430,4,4,4,blitz134,Lambic - Fruit,4,4,Drie Fonteinen Oude Kriek,6,6306
1110560524,4.5,4.5,3,beerhandy,American Barleywine,3.5,4,Bell's Batch 6000,10.5,13724
1321400770,4,3.5,4.5,Alieniloquium,American IPA,4.5,4,Estate Homegrown Wet Hop Ale,6.7,62328
1179881517,4,4,4,meadhead,Maibock / Helles Bock,4,4,Dead Guy Ale,6.5,355
1090645905,3.5,4,4.5,Rio,American Pale Ale (APA),2.5,3.5,Doggie Style Classic Pale Ale,5.5,1213
1259372959,4,4,4,Beerandraiderfan,American Porter,4,4.5,Sierra Nevada Porter,5.6,279
1193964362,4,3.5,4.5,timtim,American Amber / Red Ale,4,4,Santa's Private Reserve Ale,6,1173
1186087584,4.5,3.5,4,barefootbrewer,Irish Dry Stout,3.5,4,Out Of Bounds Stout,6.3,1830
1018392660,4,4.5,4,Tim,American Pale Ale (APA),4,4.5,Black Diamond Pale Ale,5.2,3337
1311970198,4,4,3.5,BEERMILER12,California Common / Steam Beer,4,4,Single Batch Series - Fool's Gold Ale,5.3,70923
1244237134,4,3.5,4.5,number1bum,American Pale Ale (APA),4,4,St-Ambroise Pale Ale,5,2703
1066353456,4,3.5,4,maxpower,Märzen / Oktoberfest,3.5,3.5,Bob's '47 Oktoberfest,5.8,3321
1082382704,2.5,2.5,3,Phyl21ca,Euro Pale Lager,2.5,2.5,U Blond Pilsner,4.9,1693
1198890692,3,3,3,mltobin,American Adjunct Lager,3.5,3,Tiger Beer,5,2176
1240197218,3,3,2.5,letsgopens,American Pale Ale (APA),3,3,Bell's Pale Ale,5.2,1206
1280091813,3.5,4,3.5,bbeane,American Double / Imperial IPA,3.5,4,I Beat YoU,9.75,54211
1319909133,4,4,4,schoolboy,Winter Warmer,3,3,Winter Solstice Seasonal Ale,6.9,2081
1324902954,3,3,4,vandemonian,English Brown Ale,3.5,3.5,White Rabbit Dark Ale,4.9,51547
1313368761,4,4,3.5,Jinholic,American Pale Ale (APA),4,4,Drifter Pale Ale,5.7,46767
1277510660,4,4,3.5,BamaBeerBuff,American IPA,3.5,3.5,5 Day IPA,6.1,28350
1218673951,4,4,3.5,FenwaySquid,American Strong Ale,4,4,Wolfe's Trap Ale,,37168
1277418952,4.5,3.5,4,gameface23,Rye Beer,3,4,Summer Rye,3.8,50693
1250656145,3.5,4.5,4,Bighuge,Fruit / Vegetable Beer,3.5,3.5,Tangerine Wheat,5,31931
1296948521,3,3.5,3,Kkottonmouthkngz,American Wild Ale,3.5,4,Cherry Woods,4.7,58412
1241048578,4,4,4,brewandbbq,American Double / Imperial Stout,4.5,4,Coffee Stout (Brewmaster Series),8,47454
1126401786,4,4,4,sulldaddy,Schwarzbier,3.5,4.5,Samuel Adams Black Lager,4.9,21300
1220746758,4,4,4.5,sleazo,American Porter,4,4,Bell's Porter,5.6,1287
1153673517,3,3.5,3.5,Golden2wenty1,American Pale Wheat Ale,3,3,312 Urban Wheat,4.2,17141
1256183953,4,4,4.5,apbarwood,American IPA,4,4,Founders Centennial IPA,7.2,5441
1141607439,3.5,3,4,TheLongBeachBum,American Blonde Ale,3.5,3.5,Marathon,4.5,24409
1204130149,3.5,2.5,3.5,GFSchwab,Fruit / Vegetable Beer,2,2.5,Cherry Wheat,,41231
1227626959,1,2,2,RAdragna,Fruit / Vegetable Beer,1,1,Samuel Adams Cranberry Lambic,5.9,1903
1301670960,2.5,3.5,3,ktrillionaire,Oatmeal Stout,2,2.5,Drake's Crude,6.9,28466
1132259946,4,4,5,etaggie09,American Strong Ale,4.5,4,Arrogant Bastard Ale,7.2,92
1062289322,4,3.5,3,jcalabre,American Double / Imperial IPA,4.5,4,Hop 15,10,31323
1092870836,4,4,4.5,necoadam,Saison / Farmhouse Ale,4,4.5,Saison Dupont,6.5,1717
1309881673,3.5,3.5,3.5,Rootdog316,American Porter,3.5,3.5,Road Dog Porter,6,206
1252115849,4,4,4.5,juhl31,American Strong Ale,4,4,Stone 13th Anniversary Ale,9.5,50795
1218153053,4.5,2.5,3,maximum12,Vienna Lager,3.5,3,Samuel Adams Boston Lager,4.9,104
1123795808,4.5,4.5,4.5,wnhay,American Double / Imperial IPA,4.5,4.5,YuleSmith (Summer),8.5,7284
1320977907,3.5,3.5,3.5,yourefragile,Russian Imperial Stout,3.5,4,Big Eddy Russian Imperial Stout,9.5,39334
1218933979,3.5,4,4,gabeerfan,American Amber / Red Ale,4,4,Green Flash Hop Head Red Ale,7,35732
1253857298,3,3.5,3.5,donniecuffs,Russian Imperial Stout,4,3,Boaks Monster Mash Imperial Stout,10,41239
1233571861,3.5,3.5,3,mdagnew,Scottish Gruit / Ancient Herbed Ale,3,3,Ebulum Elderberry Black Ale,6.5,1555
1217725820,4.5,4,5,UA8,American Double / Imperial IPA,4.5,4,Hercules Double IPA,10,17060
1315414631,3.5,3.5,3.5,ADZA,Irish Red Ale,3.5,4,Danny's Irish Style Red Ale,6.5,40898
1302648984,4,4.5,3.5,celticfutblclub,American Double / Imperial IPA,4,4.5,Double Jack,9.5,50697
1298168816,4,4,4,sholland119,Hefeweizen,4,4,The Love,4.6,40524
1249699080,4,4,3.5,beer2day,American Pale Ale (APA),4,3,Pale Ale,5.8,25656
1171850710,3,2.5,2,hylton44,German Pilsener,2,2.5,Bohemia,5.3,1283
1179525550,2.5,2.5,2.5,afinepilsner,American Adjunct Lager,2.5,2,Dos Equis Special Lager,5,1907
1239558001,1.5,2,4,Bounty628,American Stout,2,2,Bell's Cherry Stout,7,2511
1152850956,3.5,3.5,3.5,vancurly,Euro Pale Lager,3.5,4,James Boag's Premium Lager,5,3904
1252713325,4.5,3.5,4.5,IBUnit63,American Double / Imperial IPA,4,3.5,Alphalpha,8.5,46937
1265969326,4,4.5,4.5,baggio,Gueuze,4,4.5,Drie Fonteinen Oude Geuze 1998 (50th Anniversary),6,56046
1296392637,4.5,4.5,4.5,avalon07,American Double / Imperial Stout,4.5,4.5,Beer Geek Brunch Weasel,10.9,46987
1279474158,4.5,4,4,steveganz,American IPA,3,4.5,Double Haul IPA,6.5,33795
1153867179,4,3.5,4,akahn,American Pale Ale (APA),4,4.5,Tuckerman's Pale Ale,5.5,1668
1238452864,4,4,3.5,BeerAdvocate,Witbier,4,4,Woody Creek White,4.8,37014
1271640449,4.5,4,4,zimm421,American IPA,4,4.5,Sierra Nevada Torpedo Extra IPA,7.2,30420
1219771351,2.5,4,3.5,flannelman808,American Double / Imperial Stout,3.5,4,Stone 12th Anniversary Bitter Chocolate Oatmeal Stout,9.2,43491
1319862972,4.5,3.5,4.5,grilledsquid,American IPA,4,4,Wet,7.5,53267
1320617326,3,3,3.5,Knapp85,Witbier,3,3,Steelgaarden Wit,5.2,39658
1296316001,4,3.5,2.5,tone77,American Adjunct Lager,3,2.5,Big Flats 1901,4.5,64297
1139979190,3.5,2,3,russpowell,German Pilsener,3.5,4,Butte Creek Organic Pilsner,4.5,26731
1267935990,3,4,4,Melchizedek,Irish Red Ale,3,3,Harpoon Celtic Ale,5.4,47298
1202621907,4,4,4,FMetzger,English Brown Ale,4,4.5,Oak Creek Nut Brown Ale,6,7133
1231122663,4,3.5,3.5,DoctorDog,Baltic Porter,3.5,3.5,Hoogstraten Poorter,6.5,591
1195019527,4.5,3.5,4.5,Antilochus,Scottish Ale,4,3.5,Caledonian 80/-,4.1,602
1314248283,3.5,3.5,4,BerkeleyBeerMan,Euro Pale Lager,4,3.5,Premium Lager,5,29393
1305899689,4.5,4.5,4.5,SurlyZach,American Pale Ale (APA),4.5,4.5,Hoppius Cascadium,5.8,69148
1303184520,3.5,3.5,3.5,n2185,Belgian IPA,3,3.5,Piraat Ale,10.5,156
1309919667,4,4,4,Daniellobo,Belgian Strong Pale Ale,4,4,Brewer's Art Le Canard,8,21785
1287880705,2,1.5,3,Adamthome1,American Pale Lager,2,2.5,Pig's Eye Pilsner,4.55,11167
1203392039,3,3,3.5,ojclark,American Pale Wheat Ale,3,3.5,Lengthwise Harvest Moon Wheat Ale,5,31261
1238032197,4.5,4.5,4.5,Yetiman420,American Double / Imperial Stout,4.5,5,Older Viscosity,12,34094
1307070808,4,4.5,4,manbrognig74,Weizenbock,3.5,4,Best Of Beer Camp: Weizenbock - Beer Camp #37,6.8,69070
1202346441,4.5,3.5,4,BeerTaster,English Pale Ale,4,4,Saranac Pale Ale,5.5,914
1307879628,3,3,4,papat444,English Pale Mild Ale,3.5,3.5,England's Gold,4.6,32871
1210272935,3,3.5,3.5,deepsouth,Rauchbier,3,3,Buzzards Bay Rauch Bier,,40389
1277561489,4,4,4,barleywinefiend,American Stout,4,4.5,Thor's Intrigue (Sour Stout),8.1,59153
1271641713,4,4.5,5,emmasdad,American Double / Imperial Stout,4.5,4,Bourbon County Brand Stout,14.5,10672
1250984694,3.5,4,4,Gueuzedude,American Barleywine,3,4,Stone Old Guardian Barley Wine Style Ale Aged In Red Wine Barrels,11.2,48762
1136881383,2.5,4,4,MABZ,Belgian Strong Dark Ale,3.5,3,'t Smisje Calva Reserva,12,14418
1304570239,4.5,4,4.5,HopHead84,American IPA,4.5,4,Jetty IPA,6.5,50969
1138235316,4.5,4,4.5,acrawf6,English Brown Ale,3.5,4,Turbodog,5.6,6
1196314998,4.5,4.5,4.5,shaebs99,American IPA,4,4.5,Northern Hemisphere Harvest Wet Hop Ale,6.7,6549
1302709443,3,2,3,vfgccp,American Adjunct Lager,2.5,3.5,Tiger Beer,5,2176
1296441185,4,3.5,3.5,jmkratt,Euro Pale Lager,3.5,3.5,Peroni Nastro Azzurro,5.1,1790
1165075292,2.5,3.5,3,tjthresh,American Strong Ale,4,3.5,Double Bastard Ale,10.5,1056
1120016079,4,3,4,battlekow,California Common / Steam Beer,3.5,4,Old Scratch Amber Lager,5.5,204
1237058599,3,2.5,3,ATLbeerDog,Dortmunder / Export Lager,2.5,3,Bedele Gold Label Special Beer,5.5,27431
1262990769,3.5,3.5,4,Amalak,American Amber / Red Ale,3.5,4,Prohibition Ale,6.1,1468
1088529090,3.5,4.5,3.5,rugger,Belgian Strong Dark Ale,4,4,Stone 03.03.03 Vertical Epic Ale,8.5,8789
1185553102,4.5,4,4.5,ANation,American Porter,4,4.5,Columbus 1859 Porter,,4640
1301846421,4,4,5,deltatauhobbit,American Black Ale,4.5,4,Longshot Blackened Hops,7,67262
1163622880,4,2,3,johnbonham1980,American Amber / Red Ale,3,3.5,Coors Winterfest,5.6,20765
1287765796,5,4,4,oluap,American IPA,4,5,Sierra Nevada Torpedo Extra IPA,7.2,30420
1147476881,3.5,3.5,3,jabocu,American Pale Wheat Ale,3,3,Samuel Adams Summer Ale,5.3,103
1249897745,4,3,4,TroughLolly,Kölsch,3.5,4,Lug Tread Lagered Ale,5.2,34786
1166996952,3.5,3,3.5,bjohnson,American Porter,3.5,3.5,Saranac Caramel Porter,5.4,902
1309215988,4,4,4,Armand,Märzen / Oktoberfest,4,4,Karl Strauss Oktoberfest Beer,5,1512
1312129443,4,4,4.5,phiberoptik,American Barleywine,4.5,4,XS Old Crustacean,11.5,2965
1030896761,4.5,4,4.5,hyuga,Vienna Lager,4.5,4.5,Samuel Adams Boston Lager,4.9,104
1196477704,4.5,2,2.5,Marcus6679,Light Lager,1.5,2,Coors Light,4.2,837
1172016109,5,4.5,4,BWH3,American Double / Imperial Stout,4,4.5,Bourbon County Brand Stout,14.5,10672
1314485809,4,4.5,4,fsvan,Bière de Garde,4,4.5,Oro De Calabaza,8,18975
1270360018,4,4,4.5,alleykatking,Russian Imperial Stout,4,4.5,Plead The 5th Imperial Stout,12,45073
1316442763,4,4,4,rfgetz,Belgian Strong Pale Ale,4.5,4.5,USAlive! (Alive),8,48238
1311037486,4,4,4,Knapp85,English Barleywine,4,4,BB Dexi,10,59530
1300640343,2.5,3,3,stcules,English Stout,2.5,3,Café Racer,4.2,67378
1086715483,4,4,3.5,meathookjones,American IPA,4,4.5,Racer 5 India Pale Ale,7,2751
1231467128,4,4,3.5,hoegaardenhero,American Amber / Red Ale,4,4,Dempsey's Red Rooster Ale,,27723
1188877464,4.5,4,5,tugdriver7,American IPA,4,4.5,Sierra Nevada Anniversary Ale (2007-2009),5.9,37477
1003185587,4,4,4,AaronRed,American Amber / Red Ale,4,4,Fat Tire Amber Ale,5.2,607
1216622243,3.5,4,4,DmanGTR,American Wild Ale,4.5,3,Ommegeddon,8,25005
1282613398,4,4,4,dirtylou,American Double / Imperial IPA,4,4,Captain's Reserve Imperial IPA,9,28318
1045847934,4,4,3.5,Gusler,Belgian Strong Dark Ale,3.5,4.5,Quintine Ambrée / Quintine Biere De Noël,8.5,1695
1165208502,5,5,4.5,Tim2000,Flanders Oud Bruin,4.5,5,Goudenband,8,773
1220653996,3,4,4,tonytuffnuts,Quadrupel (Quad),4,4,Three Philosophers Belgian Style Blend (Quadrupel),9.8,3457
1270359117,4,4,4,bamadog,Witbier,4,4,Blue Moon Belgian White,5.4,1212
1262983353,3,3,4,donkeyrunner,English Brown Ale,3,3.5,Pig's Ear Brown Ale,4.3,4960
1104554541,4,4,4,baiser,Belgian Strong Dark Ale,4,4.5,Maudite,8,33
1122139142,3.5,2,2.5,Golden2wenty1,Bock,2,2.5,Shiner Bock,4.4,1352
1229975830,4,3.5,4,Deuane,Russian Imperial Stout,3.5,4,WinterCoat Cockney Imperial Stout,8.4,33785
1240453696,3.5,2,2,Tone,Light Lager,3.5,2,Tecate Light,3.7,11704
1322938617,4,4.5,4,morimech,Quadrupel (Quad),4,4,The Sixth Glass,10.5,39621
1239763111,3,3.5,4.5,degerbah,Irish Dry Stout,4,3.5,Friend Of An Irishman Stout,4.7,48344
1123933801,4.5,4,4,Citadel82,Märzen / Oktoberfest,3.5,4.5,Bob's '47 Oktoberfest,5.8,3321
1132618156,4,3.5,4.5,Quaffer,English Pale Ale,4,4,Black Sheep Ale (Special),4.4,4904
1294812927,4.5,5,4,Sachsenfreude,Quadrupel (Quad),5,5,Trappistes Rochefort 10,11.3,645
1181710499,4,4,4,mobius024,Russian Imperial Stout,4,4,Dragonslayer,9.5,2004
1312042007,4,4.5,3.5,optimator13,English Porter,3.5,4,"December 6th, 1855 EIP",6,68662
1103855484,4,4,4.5,RoyalT,American Brown Ale,4,4,Butte Creek Winter Ale,,2309
1291173464,4.5,5,4,dyan,American Double / Imperial Stout,5,4.5,Chocolate Rain,18.5,53728
1324524538,4,4,4,ZenAgnostic,Witbier,4,4,Samuel Adams Imperial White,10.3,47317
